censuscode,s_nl,m_nl,s_bu,m_bu,DISTRICT,ST_NM,closed_shrublands,deciduous_broadleaf_forest,deciduous_needleleaf_forest,evergreen_broadleaf_forest,evergreen_needleleaf_forest,grasslands,mixed_forest,open_shrublands,savannas,woody_savannas,sumVegetation,percentageVegetation,water,urban,percentUrban,totalArea,SOL,SOLperUrbanArea,croplands,percentCroplands,barren_or_sparsely_vegetated,No_HH,ELG_POP,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSL_INT,MSL_ADV,MSW_RUD,MSW_INT,MSW_ADV,EMP_AL,EMP_NAL,EMP_UN,District_HHD_Cluster_MSL,District_HHD_Cluster_MSW,District_HHD_Cluster_CHH,District_HHD_Cluster_FC,District_HHD_Cluster_BF,District_HHD_Cluster_EMP
555,917752.2729,0.058895219,126178.7725,0.008097312,Belgaum,Karnataka,5.22E+07,5874750.91,0,1.55E+08,239192.8438,1.23E+08,9.60E+07,4.85E+08,9.59E+07,1.81E+09,2.82E+09,2.11E-01,6.45E+07,9.86E+07,7.36E-03,1.34E+10,1.09E+11,1.11E+03,1.04E+10,7.77E-01,7651046.922,1376305,5730614,54.34042636,1.205577107,43.77211076,64.43387846,32.21332176,3.35311468,51.49963656,8.958067579,38.99273017,11.77504405,87.56043203,16.47887874,21.8242864,61.67927204,20.15515266,19.87019192,52.30671617,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
556,359800.3343,0.047054192,79441.56863,0.010389259,Bagalkot,Karnataka,5.10E+07,0,0,0,238535.2188,2.86E+07,1907872.281,3.41E+08,7410102.705,2.56E+07,4.56E+08,6.93E-02,1.47E+08,7.44E+07,1.13E-02,6.57E+09,5.36E+10,7.21E+02,5.89E+09,8.96E-01,8046411.756,479260,2136018,75.29003651,0.918385845,23.2978567,57.62432897,37.93363873,4.449911113,76.72106769,3.508405876,19.42423591,12.97110712,86.36721612,7.693420899,26.71962818,65.58852231,20.52992999,20.07660984,51.29980178,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
557,364509.2373,0.029719923,71350.52549,0.005817499,Bijapur,Karnataka,2.20E+07,238551.2656,0,954374.7969,238716.3125,6894990.238,1192515.359,2.29E+08,476909.5781,2495911.763,2.64E+08,2.51E-02,8.76E+07,1.51E+08,1.44E-02,1.05E+10,5.22E+10,3.45E+02,1.00E+10,9.52E-01,4183737.946,507301,2291585,73.62368771,0.592726212,25.3007325,58.51225978,36.19780269,5.291057774,72.36384868,5.583683651,21.75665532,16.07379682,83.18781611,14.77886777,30.59109799,54.64259641,22.85623269,16.26476871,52.28350683,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
558,130996.1908,0.020481021,22961.35294,0.003589967,Bidar,Karnataka,1657070.484,0,0,0,0,6864384.531,1421946.906,1183449.609,946885.5469,6617189.334,1.87E+07,3.43E-03,2.32E+07,1.21E+08,2.22E-02,5.45E+09,3.76E+10,3.11E+02,5.27E+09,9.68E-01,1.02E+07,441449,2036661,62.79539947,2.114103781,31.83358417,52.51831061,43.60001133,3.900369012,63.70944028,15.4441888,20.30520581,10.47903835,88.64026898,24.88904018,24.87343204,50.25647968,16.81904843,18.58100096,55.57891078,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
559,494078.0205,0.050275121,114947.7529,0.011696558,Raichur,Karnataka,5440224.937,0,0,238748.1094,238748.1094,2.39E+07,0,3.05E+08,1432137.672,1521005.602,3.38E+08,4.00E-02,1.35E+07,3.03E+07,3.59E-03,8.45E+09,4.60E+10,1.52E+03,8.06E+09,9.54E-01,3091579.025,460119,2071484,73.09157544,1.880654352,23.60847281,56.43121345,37.96828386,5.600601366,73.70690669,4.860352648,20.80257216,10.48967354,88.70876121,14.56352748,18.18529837,67.2551277,25.28168212,17.03421315,47.87200867,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
56,30000.49866,0.002864823,10030.42353,0.00095783,Uttarkashi,Uttarakhand,2.33E+07,855864.8906,948412.7673,641560.9375,1.28E+08,1.92E+09,2.48E+09,2.89E+07,5560455.875,5.40E+08,5.13E+09,6.37E-01,987009.7583,640548.9531,7.95E-05,8.05E+09,3.30E+09,5.15E+03,2.75E+08,3.42E-02,2.65E+09,73211,305359,51.82910492,5.166556938,42.83270547,72.23780853,25.084139,2.674693694,59.69601426,2.853989155,37.07899359,16.34271353,83.29059158,15.98948109,1.785372417,82.22537187,32.6900468,11.66397584,45.85389656,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
560,551323.2064,0.085342145,150936.0784,0.023364169,Koppal,Karnataka,1.41E+07,239782.9688,0,0,0,3.51E+07,1359813.999,2.86E+08,2877780.375,4165296.759,3.44E+08,6.18E-02,8.60E+07,1.54E+07,2.76E-03,5.57E+09,3.16E+10,2.06E+03,5.12E+09,9.20E-01,2367773.57,332503,1480854,75.55962202,3.031350394,21.18801575,60.18945694,35.19120309,4.619746589,79.04501313,3.427825614,17.18880822,12.12326656,87.09617176,5.019454862,20.20197412,74.77536534,23.37239188,18.13284767,47.29824817,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
561,236040.1367,0.043838748,45371.98039,0.008426748,Gadag,Karnataka,5936646.969,479968.7813,0,0,0,4.61E+07,0,2.32E+08,2383668.935,1.93E+07,3.06E+08,6.60E-02,0,2.44E+07,5.25E-03,4.64E+09,1.97E+10,8.06E+02,4.31E+09,9.29E-01,0,298410,1266345,73.1330505,2.285096679,24.08090278,57.20988171,38.57717704,4.215876479,73.22755672,5.742190945,20.67468315,7.785093998,91.94037097,11.06328374,11.61637144,77.30853356,24.82988443,18.76897686,49.08267494,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
562,558802.5646,0.112757807,49481.78039,0.009984666,Dharwad,Karnataka,4549543,8730481.72,0,0,0,1.02E+07,8.83E+07,2.23E+08,3.33E+07,3.38E+08,7.06E+08,1.65E-01,0,3.60E+07,8.41E-03,4.28E+09,3.06E+10,8.52E+02,3.53E+09,8.26E-01,958901.3438,604724,2557835,33.60160586,2.746879568,63.21348731,65.54786283,31.96960299,2.484459191,41.49964777,10.33587984,47.44101078,5.359007415,94.38846664,6.256194231,9.526624543,84.14808193,14.19778836,26.03963899,54.55359709,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
563,94543.48561,0.008025386,20249.32549,0.001718877,Uttara Kannada,Karnataka,5.41E+07,3.57E+07,293175.3642,3.00E+09,1.05E+07,5.30E+07,7.48E+08,3.13E+07,4.80E+08,4.91E+09,9.32E+09,9.15E-01,1.09E+08,1.55E+07,1.52E-03,1.02E+10,1.99E+10,1.28E+03,7.31E+08,7.17E-02,1.13E+07,446819,1761311,34.69078687,9.548317551,55.53087581,52.71079766,42.49349222,4.796555876,57.43350372,2.444602401,39.71879732,7.257991491,92.53660945,63.03231532,7.210321182,29.76089737,10.6987352,26.81275482,54.98075013,3. Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,3. Developed,3. High Non-AL
564,234194.3328,0.042130041,40733.83922,0.007327753,Haveri,Karnataka,5338520.776,1693080.826,0,112194.3156,0,2.99E+07,1.53E+07,2.64E+07,7.17E+07,2.37E+08,3.87E+08,8.05E-02,0,2.47E+07,5.13E-03,4.81E+09,3.00E+10,1.22E+03,4.40E+09,9.14E-01,0,403353,1713470,56.64478534,12.00947408,30.68611266,56.39809869,39.39470439,4.206501005,66.67139057,14.34880217,18.75513285,8.09842892,91.52727561,3.545775537,19.70117118,76.738056,25.75160347,15.93240617,49.78242981,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
565,694599.8773,0.071062724,149084.502,0.015252451,Bellary,Karnataka,2.90E+07,1440360.5,0,0,719573.5625,8.87E+07,3.85E+07,2.95E+08,1.66E+07,8.86E+07,5.58E+08,6.61E-02,1.09E+08,5.64E+07,6.68E-03,8.44E+09,6.32E+10,1.12E+03,7.72E+09,9.14E-01,2908780.445,682649,2905965,58.78735001,8.255797782,31.95681529,62.27927017,33.65954656,4.080288113,60.89762821,7.531661513,31.08014792,6.8572111,92.5700502,3.864609338,11.55684781,84.59086954,21.18005551,22.75058371,49.84213506,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
566,394222.514,0.040473236,62075.33333,0.006373024,Chitradurga,Karnataka,2.56E+07,1206202.188,0,0,0,1.74E+08,2168961.141,1.55E+08,4.13E+07,1.02E+08,5.01E+08,5.93E-02,1.35E+07,2.80E+07,3.31E-03,8.45E+09,4.77E+10,1.70E+03,7.90E+09,9.35E-01,6272130.078,461043,1894997,59.19836978,21.37189373,17.24339313,56.02301325,39.59626065,4.378578354,66.72343643,6.188833146,26.7591177,10.41432534,88.85633965,2.722692243,26.96231089,70.30340641,24.14473479,19.10989833,45.56081091,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
567,442332.5277,0.064459533,55748.48235,0.008124026,Davanagere,Karnataka,1.32E+07,2868222.498,0,3852196.203,240750.0313,5.30E+07,5.81E+07,3.37E+07,4.52E+07,2.75E+08,4.85E+08,8.16E-02,9880631.516,3.72E+07,6.25E-03,5.95E+09,3.55E+10,9.54E+02,5.41E+09,9.10E-01,1502803.732,561305,2355545,44.38651535,16.44794007,36.91779799,57.44392336,38.25650155,4.283208594,56.74552071,8.437428493,34.35396407,6.34882408,93.27302144,3.576930546,22.59824926,73.79759186,18.9964955,20.1060901,51.65250505,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
568,135862.9413,0.013964089,19024.01569,0.001955302,Shimoga,Karnataka,9.64E+07,2.07E+07,241131.8281,5.87E+08,4.61E+07,3.18E+07,4.24E+08,7.33E+07,5.73E+08,4.05E+09,5.90E+09,6.99E-01,1.12E+08,3.61E+07,4.28E-03,8.44E+09,3.14E+10,8.69E+02,2.38E+09,2.82E-01,7485237.931,554174,2130675,24.36486627,41.12922061,33.87731128,56.30317933,38.57934042,5.137491835,49.68579363,7.567346357,42.35898093,7.535541545,92.12807638,19.50399062,8.737653336,71.78620397,18.1553733,22.00218241,52.74610159,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,1. High Unemployement
569,29573.91782,0.006654486,8633.686275,0.001942683,Udupi,Karnataka,7.32E+07,4.65E+07,18925.91789,7.72E+08,2671341.045,9824322.731,5.44E+07,3.82E+07,4.72E+08,1.81E+09,3.28E+09,8.49E-01,4.02E+07,1.54E+07,3.99E-03,3.87E+09,2.02E+10,1.31E+03,5.29E+08,1.37E-01,1047731.952,358503,1494099,10.02626645,11.75782797,78.14283869,67.71854434,29.17714998,3.109051528,54.60989559,1.233841,43.84150509,6.676497826,93.13272413,72.09043746,5.502844328,22.41000856,7.298713137,35.0602604,53.09695007,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,3. Developed,3. High Non-AL
57,28958.82543,0.0028561,8935.07451,0.000881233,Chamoli,Uttarakhand,1.16E+07,214763.2969,442529.4975,1291207,2.74E+07,2.46E+09,2.34E+09,1.88E+07,4949350.328,5.48E+08,5.42E+09,6.93E-01,6443213.438,859567.3125,1.10E-04,7.82E+09,4.14E+09,4.81E+03,2.01E+08,2.57E-02,2.19E+09,103535,391450,42.40358043,21.36318346,36.00955522,74.88480707,23.07728401,2.034207756,55.80510938,3.318573429,40.38089342,10.01015599,89.50553533,11.75124354,1.039147148,87.20616313,18.75999489,15.8267978,47.98569421,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
570,229891.6431,0.027729018,32244,0.0038892,Chikmagalur,Karnataka,4.04E+07,9176544.007,0,1.52E+09,1.01E+07,6.87E+07,3.62E+08,2.11E+07,1.59E+08,2.80E+09,4.99E+09,6.91E-01,6.97E+07,1.16E+07,1.61E-03,7.21E+09,2.20E+10,1.90E+03,2.14E+09,2.97E-01,2346564.697,333787,1248464,33.47119151,45.23040981,20.82591323,55.12126416,40.31186295,4.556626831,59.31296246,4.253745053,35.96576769,10.01207507,89.516749,12.4307091,15.51040064,72.05225908,18.89081303,26.10720053,47.26247613,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
571,868389.3404,0.071157399,127823.8588,0.010474119,Tumkur,Karnataka,2.21E+07,5805266.125,0,0,0,2.67E+08,1.45E+07,4.44E+07,1.98E+07,1.42E+08,5.16E+08,4.86E-02,3869103.656,3.07E+07,2.89E-03,1.06E+10,7.40E+10,2.41E+03,1.01E+10,9.48E-01,3387769.578,782533,2949686,58.23640128,20.21195681,20.33931949,59.25770466,36.15350944,4.588105805,66.56041445,6.635464575,26.4771271,9.602986456,89.93905535,3.256287339,26.37657275,70.3676351,23.50117945,19.89828748,46.13379187,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
572,10260180.82,4.098122785,289067.2157,0.115459266,Bangalore,Karnataka,7812401.843,669570.5432,0,0,0,4.34E+07,2251611.463,3858046.211,1.12E+07,7.35E+07,1.43E+08,6.54E-02,242188.9063,2.91E+08,1.33E-01,2.18E+09,9.11E+10,3.14E+02,1.75E+09,8.01E-01,0,6674733,23888282,3.931482293,12.0399567,83.40274465,78.71195152,20.15043021,1.138134289,4.964162312,16.3351303,78.03925853,1.470407131,98.30351878,4.135057792,16.03815419,79.8147639,1.18421241,43.67497838,50.72026527,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
573,188363.3858,0.03323835,30462.60784,0.005375391,Mandya,Karnataka,1.47E+07,6785450.694,0,3722562.374,1155903.287,2.43E+08,2.11E+07,1.47E+07,3.74E+07,3.36E+08,6.78E+08,1.37E-01,2.29E+07,1.75E+07,3.55E-03,4.95E+09,4.50E+10,2.56E+03,4.22E+09,8.54E-01,3427275.147,501782,1909089,55.38207608,21.79823688,22.08440239,55.56849289,40.33019778,4.101479726,67.51885978,7.725921815,24.4942198,7.317655077,92.3810601,2.640268882,18.17964455,79.16757875,26.72468387,16.20181144,48.00263372,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
574,598106.6033,0.076527133,62053.27843,0.007939654,Hassan,Karnataka,3.61E+07,7554920.52,0,7.47E+08,726875.5469,8.81E+07,1.92E+07,5140936.631,1.15E+08,7.20E+08,1.74E+09,2.55E-01,1.90E+07,2.08E+07,3.06E-03,6.81E+09,4.36E+10,2.09E+03,5.03E+09,7.39E-01,2548860.13,577898,2147378,47.2313121,22.92982966,29.52209421,54.68140502,40.74284164,4.589857726,57.34955632,8.223972743,34.10799812,5.159956428,94.55968164,3.111613814,27.1468311,69.74648658,23.68809776,20.49448211,47.67320891,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
575,36496.44032,0.006935443,11069.81961,0.002103605,Dakshina Kannada,Karnataka,2.84E+07,2.00E+07,484547.1875,2.02E+09,723099.6498,1.74E+07,4.27E+07,1.26E+07,3.35E+08,1.87E+09,4.35E+09,9.47E-01,1.86E+07,4.29E+07,9.34E-03,4.59E+09,3.40E+10,7.93E+02,1.80E+08,3.91E-02,2039057.278,766667,3225845,5.060320843,16.67056584,78.20836582,67.79401279,30.00143648,2.173716098,41.62393803,2.744272807,55.27414901,5.660916017,94.08489748,38.49804257,7.35726254,54.16600219,2.058375402,44.60601796,49.46170693,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
576,36411.10007,0.007739446,9182.043137,0.00195171,Kodagu,Karnataka,1.66E+07,3880077.257,0,2.83E+09,2183442.313,4123932.078,1.65E+08,242294.6719,3.23E+07,8.79E+08,3.94E+09,9.58E-01,5427450.758,4368060.719,1.06E-03,4.11E+09,8.23E+09,1.88E+03,1.64E+08,3.99E-02,113078.7073,163443,572822,16.46354937,13.37899084,69.9916656,57.47866229,38.31612917,4.206386936,61.04284368,1.984054992,36.68323942,14.31151288,85.02200339,36.3889876,11.43662745,52.16630079,5.675061363,44.79297234,45.56214671,3. Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,3. Developed,3. High Non-AL
577,415882.6902,0.057644496,87182.85098,0.012084205,Mysore,Karnataka,4.50E+07,1.27E+07,0,1.43E+07,1757264.323,1.14E+08,2.83E+08,6872374.442,1.49E+08,9.03E+08,1.53E+09,2.43E-01,4.97E+07,8.63E+07,1.37E-02,6.31E+09,5.70E+10,6.60E+02,4.63E+09,7.34E-01,1.02E+07,1204499,4626577,27.78754353,11.97630807,59.67512667,62.29727032,34.5814361,3.154971154,32.70396215,12.27073289,54.62144294,4.397359068,95.34148148,1.978467977,10.08221202,87.89476197,11.93772415,26.8793754,54.05512542,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
578,273148.714,0.042172386,81236.03922,0.012542316,Chamrajnagar,Karnataka,3.65E+07,2.53E+07,0,1.29E+08,0,2.31E+08,3.47E+08,1.34E+07,9.57E+07,2.44E+09,3.32E+09,5.85E-01,0,9722041.516,1.72E-03,5.67E+09,2.40E+10,2.47E+03,2.34E+09,4.13E-01,0,285534,1076801,70.6862111,15.75330013,11.98447645,49.28471005,44.48341704,6.236647124,72.03263744,6.265316215,21.33758502,11.46471138,87.94798623,5.186511239,27.47430849,67.32618883,24.82677858,15.95382991,49.03431553,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
579,544462.1001,0.042436014,85851.41961,0.00669136,Gulbarga,Karnataka,1896694,1422680.703,0,237043.8125,0,237632.7188,5.01E+07,3551383.297,3797891.104,1.60E+07,7.72E+07,7.04E-03,7351600.766,1.90E+08,1.73E-02,1.10E+10,7.06E+10,3.71E+02,1.07E+10,9.74E-01,1.02E+07,730488,3388214,56.89252404,1.12450184,39.94849539,63.18727809,34.39112059,2.422421587,60.51457793,10.52198736,28.62111684,9.369771851,90.10852512,9.640123589,26.05460952,64.27624752,15.23147593,20.63836582,54.51771936,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
58,2116.040159,0.000889827,1197.043137,0.000503375,Rudraprayag,Uttarakhand,4522338.285,643219.2031,201351.6275,1289432.797,3906695.277,3.40E+08,1.06E+09,4244462.284,429466.9688,2.01E+08,1.61E+09,8.77E-01,0,0,0.00E+00,1.84E+09,1.43E+09,7.80E-01,7.62E+07,4.15E-02,1.49E+08,56173,218974,44.93953323,24.87727022,29.67723283,79.54278746,18.73892795,1.718589002,56.98586332,3.367539565,39.40971819,6.853175013,92.83050932,9.187743222,2.154700657,88.65000089,26.79313526,10.95289852,46.37308539,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
580,148139.2875,0.02404233,33807.80392,0.005486852,Yadgir,Karnataka,1776294.293,0,0,0,0,1.73E+07,237948.9219,8.02E+07,952509.1563,863084.9833,1.01E+08,1.92E-02,2400242.228,3.02E+07,5.72E-03,5.28E+09,2.79E+10,9.22E+02,5.15E+09,9.75E-01,242445.1423,241920,1172437,83.81690807,0.705212467,14.47889468,49.67366691,45.67905093,4.652664517,81.81168485,3.504873099,14.34234706,18.97363013,80.22064691,14.16278356,34.87235036,50.9754733,27.85787211,15.13778566,46.49981193,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
581,349602.6313,0.0764117,54182.54118,0.011842531,Kolar,Karnataka,1.20E+07,5773928.22,0,0,0,1.89E+08,1.02E+07,1.40E+07,6317813.103,9.88E+07,3.36E+08,8.44E-02,0,2.06E+07,5.16E-03,3.99E+09,4.08E+10,1.98E+03,3.63E+09,9.10E-01,0,471246,1920817,47.36071861,17.04912402,33.48756488,60.53561134,36.21384457,3.243842282,57.29019005,12.3468857,29.98431541,5.311259088,94.23629569,13.31515153,24.23012991,62.44736061,16.55925578,23.9313792,51.29952515,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
582,428840.2788,0.088403719,74488.77647,0.015355565,Chikkaballapura,Karnataka,6284217.719,5556798.219,0,0,0,9.10E+07,1.59E+07,1.07E+07,2714592.241,7.64E+07,2.09E+08,4.94E-02,0,1.40E+07,3.32E-03,4.22E+09,3.43E+10,2.45E+03,4.00E+09,9.47E-01,0,348311,1371298,54.45050601,17.50852256,26.96713971,61.94370634,34.35918446,3.693045583,66.15127257,8.337366032,25.15001364,7.23107539,92.27964319,4.201846913,23.05755202,72.74308334,26.37355265,19.56649831,45.29868781,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
583,1008288.219,0.380793155,141379.4706,0.053393795,Bangalore Rural,Karnataka,2815560.585,540948.1131,0,181802.6712,0,7.92E+07,1208678.063,9195937.682,4025486.916,4.48E+07,1.42E+08,6.16E-02,0,7983474.922,3.46E-03,2.31E+09,3.66E+10,4.59E+03,2.16E+09,9.35E-01,0,314143,1198838,16.92841126,43.41911868,34.64969043,63.74378165,33.49062815,2.763249539,43.49318113,13.00820041,43.035629,3.932009308,95.79243688,6.31690886,23.32761163,70.3682549,15.4900829,27.80609223,49.56157546,3. Developed,3. Developed,1. Under-Developed,3. Developed,2. Moderately-Developed,3. High Non-AL
584,219548.7986,0.054489654,40525.98431,0.010058114,Ramanagara,Karnataka,1.04E+07,7116703.471,0,0,0,8.66E+07,4.29E+07,3108058.673,3.04E+07,4.67E+08,6.47E+08,1.84E-01,0,1.43E+07,4.07E-03,3.52E+09,3.56E+10,2.49E+03,2.85E+09,8.12E-01,0,321327,1211797,48.89886813,25.6939199,22.57358485,54.82596389,39.75294451,5.424064893,64.4902968,11.13930077,23.98954243,6.573356736,93.09869105,1.459602523,15.51605623,83.03580869,22.7609905,22.90317603,47.37682962,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
585,194428.654,0.099748901,37402.93725,0.019189054,North Goa,Goa,3.80E+07,1.70E+07,60123.94314,1.83E+08,1167057.048,2.25E+07,3.94E+07,1.12E+07,1.11E+08,1.06E+09,1.48E+09,8.81E-01,1.69E+07,4634060.858,2.76E-03,1.68E+09,2.68E+10,5.79E+03,1.74E+08,1.03E-01,4418294.716,318986,1223271,18.35853737,4.112905896,76.84760616,78.3955694,20.29134288,1.304863223,16.10393998,4.810970701,78.2490915,2.085878064,97.54175575,14.09844915,0.243032296,85.64455587,1.65915811,35.89441751,55.37889805,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
586,52794.59453,0.023390576,10663.15294,0.004724296,South Goa,Goa,2.00E+07,2.24E+07,645054.1464,4.99E+08,5970190.802,1.81E+07,6.67E+07,9135597.237,9.24E+07,9.79E+08,1.71E+09,8.79E-01,2.72E+07,1.39E+07,7.14E-03,1.95E+09,1.93E+10,1.39E+03,1.92E+08,9.85E-02,2324552.982,250186,943737,17.31703293,3.720489156,77.27186733,73.94968224,24.45454822,1.591230924,17.25078222,6.761114131,75.29708057,2.287063625,97.23165205,9.630955369,0.355756517,90.00936503,2.217778894,34.22362374,56.53450061,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
587,407.6486795,0.000539773,218.8705882,0.000289809,Lakshadweep,Lakshadweep,0,0,0,3177526.734,4033929.76,490487.2979,125279.7525,883232.036,361893.7379,243779.1406,9.32E+06,1.41E-02,6.50E+08,0,0.00E+00,6.63E+08,3.04E+08,4.58E-01,570188.0417,8.60E-04,2893706.804,20435,102099,2.306400783,0.455424517,97.29128945,81.93059946,17.44162466,0.634817715,56.3928505,20.36569611,20.63984341,0.210335209,99.70216296,78.10778077,3.049121605,18.81255689,0,18.9815767,67.83318152,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,3. Developed,3. High Non-AL
588,5468.249276,0.00243126,2531.733333,0.001125644,Kasaragod,Kerala,6451163.7,2.41E+07,0,3.89E+08,1572328.622,1.28E+07,5.08E+07,2686079,2.42E+08,1.07E+09,1.80E+09,9.14E-01,1.92E+07,1237196.243,6.30E-04,1.96E+09,1.25E+10,1.01E+04,1.48E+08,7.56E-02,257574.3345,393754,1661387,6.752317945,20.37834435,72.74814376,71.00403577,24.15177776,4.834122828,65.2909413,1.355003378,33.02132829,8.704293798,91.15188265,67.29183094,17.35610153,15.35374117,3.542281239,28.43335117,60.85048216,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,3. Developed,3. High Non-AL
589,96088.58301,0.028516965,42013.99608,0.012468824,Kannur,Kerala,6416433.232,3.59E+07,26690.76838,1.12E+09,1901509.75,1.18E+07,7.12E+07,1700948.656,1.70E+08,1.30E+09,2.72E+09,9.23E-01,1.44E+07,3821359.796,1.30E-03,2.95E+09,2.06E+10,5.40E+03,2.09E+08,7.08E-02,117315.1673,906367,3710576,2.049760527,19.98198577,77.93398998,74.97690957,22.00063683,3.026648587,73.88932772,1.212950714,24.64404474,4.350021459,95.53923852,85.79296852,2.368549274,11.82409035,3.063998689,27.27670852,64.26832384,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,3. Developed,3. High Non-AL
59,103764.1173,0.020736946,33768.77647,0.006748588,Tehri Garhwal,Uttarakhand,1.86E+07,1076379.563,4418130.892,1721038.766,6258613.089,4.27E+08,2.16E+09,4791639.192,6017347.609,6.87E+08,3.32E+09,8.58E-01,8381518.797,3491186.098,9.02E-04,3.87E+09,1.38E+10,3.96E+03,3.76E+08,9.73E-02,1.62E+08,150247,598134,39.30208057,11.03504097,49.55328492,73.95430658,23.77438884,2.266634941,52.15114844,3.014229901,44.39565649,8.533586694,91.12718657,15.04955573,6.780229223,78.17304505,16.93851211,14.39058806,49.17108875,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,2. High AL
596,56119.17687,0.009874801,30790.78039,0.005417985,Idukki,Kerala,1.03E+07,2.56E+07,0,3.56E+09,2.21E+07,1.21E+07,1.38E+08,1713168.781,5.02E+07,9.25E+08,4.74E+09,9.48E-01,2.18E+07,1957908.047,3.91E-04,5.01E+09,1.53E+10,7.79E+03,2.37E+08,4.74E-02,977878.4375,289109,1039074,10.02035772,31.28809688,58.38642381,49.97028699,42.34304709,7.691391482,75.38541484,1.207442522,23.15119834,9.353396124,90.47345949,65.36996116,4.002166657,30.63677298,18.864104,22.21670449,49.22411686,3. Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,2. High AL
597,63762.62394,0.025430434,37827.52157,0.015086742,Kottayam,Kerala,4898070.563,2.82E+07,489932.7188,8.29E+08,8005088.65,738558.7693,4.26E+07,489761.2656,7.44E+07,7.69E+08,1.76E+09,7.95E-01,5.27E+07,9308371.656,4.21E-03,2.21E+09,2.03E+10,2.18E+03,3.89E+08,1.76E-01,2012823.711,627693,2316115,3.048138342,30.24089292,66.61590969,65.10307093,31.15361921,3.737027018,54.60549743,1.071954602,43.99894216,2.849063635,97.07283338,74.06864104,1.407234747,24.51096093,4.160026596,29.28023868,59.74750822,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. Moderately-Developed,3. High Non-AL
